,links,price,vehicle_model,regdate,mileage,motorpower,valorFipe,pricewrtfipe,error
237,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/celta-lt-1-0-completo-1020159975,27900,GM - CHEVROLET CELTA SPIRIT/ LT 1.0 MPFI 8V FLEXP. 5P,2013,98000,1.0,30276,0.9215219976218787,-0.09860334070160204
252,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/saveiro-1-6-ce-ano-12-996680348,37500,VW - VOLKSWAGEN SAVEIRO 1.6 MI TOTAL FLEX 8V CE,2012,129000,1.6,41686,0.899582593676534,-0.09828273976111501
709,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/punto-sporting-1-8-dualogic-1019946232,29900,FIAT PUNTO SPORTING DUALOGIC 1.8 FLEX 16V 5P,2011,101000,1.8,34785,0.8595659048440419,-0.09818882646985105
68,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/veloster-top-de-linha-teto-solar-1013923330,63900,HYUNDAI VELOSTER 1.6 16V  140CV AUT.,2013,75125,1.6,66560,0.9600360576923077,-0.09479777991714888
131,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fluence-dynamique-2-0-flex-2013-manual-1014464917,37900,RENAULT FLUENCE SED. DYNAMIQUE 2.0 16V FLEX MEC.,2013,172000,2.0 - 2.9,40408,0.9379330825579093,-0.09458261896374909
773,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/citroen-c3-glx-1-4-8v-flex-2010-1019927136,21900,CITROEN C3 GLX 1.4/ GLX SONORA 1.4 FLEX 8V 5P,2010,144296,1.4,23552,0.9298573369565217,-0.09448919527704147
813,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/corsa-1-4-completo-maxx-2010-1019907295,23900,GM - CHEVROLET CORSA SED. MAXX 1.4 8V ECONOFLEX 4P,2010,130000,1.4,25900,0.9227799227799228,-0.09335323031739218
640,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2018-somente-a-vista-1019977955,100000,TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,2018,63000,2.0 - 2.9,107538,0.9299038479421228,-0.0909188573003733
519,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/parati-1-6-2009-1020034038,26900,VW - VOLKSWAGEN PARATI 1.6MI/1.6MI CITY/T.FIELD T.FLEX,2009,0,1.6,29672,0.906578592612564,-0.09064758061033573
731,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hilux-cd-std-power-pack-mt-4x4-2-8-4p-2021-993443707,215000,TOYOTA HILUX CD 4X4 2.8 DIESEL MEC.,2021,29909,2.0 - 2.9,223549,0.9617578249063964,-0.08791253082638517
139,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-1-4at-ltz-2017-1005385514,61990,GM - CHEVROLET ONIX HATCH LTZ 1.4 8V FLEXPOWER 5P AUT.,2017,98000,1.4,66712,0.9292181316704641,-0.08777375493260953
794,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vende-se-carro-muito-economico-1019909892,42990,FIAT MOBI WAY 1.0 FIRE FLEX 5P.,2018,62000,1.0,47465,0.9057200042136311,-0.08725378878942569
658,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-2019-unico-dono-completo-972226866,60000,HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,2019,22000,1.0,62688,0.9571209800918836,-0.08706353580029513
322,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/onix-joy-2018-completo-928642426,51900,GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,2018,45100,1.0,50164,1.0346064907104697,-0.08552125957938617
766,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/compass-2019-2020-2-0-16v-flex-longitude-automatico-1003531632,119900,JEEP COMPASS LONGITUDE 2.0 4X2 FLEX 16V AUT.,2020,55081,2.0 - 2.9,131792,0.909766905426733,-0.0851161140477743
189,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fiat-cronos-1-3-drive-4p-971274377,75900,FIAT CRONOS DRIVE 1.3 8V FLEX,2021,11000,1.3,78791,0.9633079920295465,-0.08234994673547591
638,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/nova-strada-freedom-cabine-dupla-1-3-flex-4p-2022-no-cnpj-ou-no-talao-de-produtor-rural-870226331,98920,FIAT STRADA FREEDOM 1.3 FLEX 8V CD,2022,0,1.3,103449,0.9562199731268548,-0.08158857139141129
161,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-altis-2-0-automatico-2015-1020176130,91900,TOYOTA COROLLA ALTIS 2.0 FLEX 16V AUT.,2015,90000,2.0 - 2.9,89885,1.022417533515047,-0.08063227411480711
78,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20s-1-6-automatico-2019-1020187814,69900,HYUNDAI HB20S C.STYLE/C.PLUS1.6 FLEX 16V AUT. 4P,2019,55000,1.6,74056,0.9438803067948579,-0.08056879220552571
127,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/cruze-2018-2019-1-4-turbo-ltz-16v-flex-4p-automatico-968913696,102990,GM - CHEVROLET CRUZE LTZ 1.4 16V TURBO FLEX 4P AUT.,2019,97320,1.4,108679,0.9476531804672476,-0.08048160066362875
128,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-comfort-2018-914877906,53900,HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,2018,47000,1.0,56078,0.9611612397018439,-0.08007856754640508
274,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/palio-weekend-adventure-1-6-1020112923,12900,FIAT PALIO WEEKEND ADVENTURE 1.6 8V/16V,2002,176000,1.6,15573,0.8283567713350029,-0.08000435031343966
59,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/gm-prisma-ltz-1-4-2015-completo-estudo-troca-ipva-2022-pago-988450541,49900,GM - CHEVROLET PRISMA SED. LTZ 1.4 8V FLEXPOWER 4P,2015,75000,1.4,52814,0.9448252357329496,-0.07947065207990267
486,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/bmw-x5-3-0-i6-turbo-gasolina-xdrive35i-automatico-2014-raridade-57-000-km-1020050499,185000,BMW X5 XDRIVE 35I 3.0 306CV BI-TURBO,2014,57000,3.0 - 3.9,190790,0.9696524975103517,-0.07930539971681039
793,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-lx-1-4-1-4-flex-8v-16v-5p-aut-2013-1019909973,49800,HONDA FIT LX 1.4/ 1.4 FLEX 8V/16V 5P AUT.,2013,101000,1.4,52060,0.9565885516711486,-0.07862386298624158
140,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-focus-sedan-2-0-16v-4p-2013-1014489732,34990,FORD FOCUS SEDAN 2.0 16V/2.0 16V FLEX 4P AUT.,2013,98810,2.0 - 2.9,41068,0.8520015583909614,-0.0785370837741809
671,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/onix-ltz-1-4-impecavel-1013938671,49900,GM - CHEVROLET ONIX HATCH LTZ 1.4 8V FLEXPOWER 5P MEC.,2015,75025,1.4,52535,0.9498429618349672,-0.07850439363665307
100,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-cs-2-8-turbo-diesel-4x4-2018-1000255091,165000,TOYOTA HILUX CS 4X4 2.8 TDI DIESEL MEC.,2018,159000,2.0 - 2.9,171734,0.9607881956979981,-0.07831688576535123
589,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-cabine-dupla-srv-4x2-2-7-flex-16v-aut-0p-1005692709,184900,TOYOTA HILUX CD SRV 4X2 2.7 FLEX 16V AUT.,2020,56800,2.0 - 2.9,192935,0.9583538497421411,-0.07669538292581746
652,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vendo-chery-face-1019976522,17000,CHERY FACE 1.3 16V/1.3 16V FLEX.MEC.,2013,82000,1.3,18189,0.9346308208257739,-0.07613134472440364
170,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/mini-cooper-one-1-6-automatico-ano-2012-coupe-2-portas-top-impecavel-1001673827,63900,MINI ONE 1.6 AUT.,2013,82000,1.6,64941,0.9839700651360466,-0.07575698880633897
114,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-sw4-sr-4x2-2-7-2-7-flex-16v-aut-2018-flex-959203807,198900,TOYOTA HILUX SW4 SR 4X2 2.7/ 2.7 FLEX 16V AUT.,2018,12000,2.0 - 2.9,206230,0.9644571594821316,-0.07505344732076913
298,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-rs-2020-1018721220,75000,RENAULT SANDERO SPORT RS 2.0 HI-POWER 16V 5P,2020,31000,2.0 - 2.9,78030,0.9611687812379854,-0.07494414790401294
356,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/s10-unico-dono-raridade-lugar-para-3-pessoas-1019119106,24900,GM - CHEVROLET S10 PICK-UP STD. 2.2 MPFI CD,1997,184000,2.0 - 2.9,19713,1.2631258560340892,-0.07419259056185568
748,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/cruze-1-4-lt-turbo-2019-segundo-dono-54-000km-1019934326,99900,GM - CHEVROLET CRUZE LT 1.4 16V TURBO FLEX 4P AUT.,2019,54000,1.4,103816,0.9622794174308392,-0.07415400419966856
118,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/corsa-wind-99-1020182433,9000,GM - CHEVROLET CORSA WIND 1.0 MPF/MILLENIUMI/ EFI 4P,1999,200000,1.0,10633,0.8464215179159221,-0.0739962497002804
196,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/gm-chevrolet-cobalt-ltz-1-8-8v-econo-flex-4p-aut-2019-flex-953444261,68900,GM - CHEVROLET COBALT LTZ 1.8 8V ECONO.FLEX 4P AUT.,2019,81089,1.8,72011,0.956798266931441,-0.07382621637336406
455,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/uno-mille-1-0-fire-flex-1020055522,16000,FIAT UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 2P,2008,100000,1.0,16725,0.9566517189835575,-0.07335490049776006
93,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/palio-2010-1020185753,16000,FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 2P,2010,187000,1.0,19910,0.8036162732295329,-0.07166452174100013
380,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/bmw-x3-2-0-16v-gasolina-x-line-xdrive30i-aut-4p-892109100,266900,BMW X3 XDRIVE 30I X-LINE 2.0 TURBO 252CV AUT,2018,56230,2.0 - 2.9,284268,0.9389027255969719,-0.07104851009493374
19,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-1-0-rocam-se-8v-flex-4p-manual-994950805,30900,FORD FIESTA SE 1.0 8V FLEX 5P,2014,105000,1.0,31256,0.9886101868441259,-0.06949718155184814
673,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/vende-se-fiat-palio-2016-1017670756,28000,FIAT PALIO 1.0/ TROFEO 1.0 FIRE/ FIRE FLEX 4P,2016,190000,1.0,33857,0.8270077088932865,-0.06929742151302054
238,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/asx-4x4-completa-1016768114,79000,MITSUBISHI ASX 2.0 16V 4X4 160CV AUT.,2015,110,2.0 - 2.9,81450,0.9699201964395334,-0.0686475812989602
77,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/chery-tiggo-7-1-5-vvt-turbo-iflex-txs-1014636893,129900,CHERY TIGGO 7 TXS 1.5 16V TURBO FLEX AUT.,2021,17500,1.5,132405,0.9810807748952078,-0.06742160946097397
180,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/compass-limited-2-0-diesel-4x4-2018-1012531569,159990,JEEP COMPASS LIMITED 2.0 4X4 DIESEL 16V AUT.,2018,80000,2.0 - 2.9,168817,0.9477126118815048,-0.06681903596944327
416,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/toyota-yaris-xls-1-5-2019-teto-solar-1004112121,87990,TOYOTA YARIS XLS 1.5 FLEX 16V 5P AUT.,2019,64005,1.5,90856,0.9684555780575856,-0.06589853034684756
750,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/captur-2019-2020-2-0-16v-hi-flex-intense-automatico-1012157513,84490,RENAULT CAPTUR INTENSE 2.0 16V FLEX 5P AUT.,2020,54628,2.0 - 2.9,90947,0.9290026059133342,-0.06588041356117313
814,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-srv-2014-automatica-1019907205,168500,TOYOTA HILUX CD SRV D4-D 4X4 3.0 TDI DIESEL AUT,2014,200000,3.0 - 3.9,163482,1.0306945107106593,-0.06579862075703091
382,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-2020-automatico-completo-novo-928971140,73900,HYUNDAI HB20 VISION 1.6 FLEX 16V AUT,2020,28000,1.6,76615,0.9645630751158389,-0.06574885351465998
14,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-creta-1-6-16v-flex-pulse-manual-2018-973567267,87900,HYUNDAI CRETA PULSE 1.6 16V FLEX MEC.,2018,58539,1.0,93391,0.9412041845573985,-0.06539294499332116
548,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vendo-abaixo-da-fipe-1020024774,38900,KIA MOTORS SOUL 1.6/ 1.6 16V FLEX MEC.,2011,120000,1.6,40673,0.9564084281956089,-0.0652459080344201
693,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-cruze-1-8-lt-4p-flex-aut-853248741,59900,GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,2014,128758,1.8,63461,0.943886796615244,-0.06505690928510388
7,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/renault-logan-expression-1-6-2010-980963483,19990,RENAULT LOGAN EXPRESSION HI-FLEX 1.6 8V 4P,2010,175000,1.6,23524,0.8497704472028567,-0.06495527327999229
219,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20s-confort-plus-1-6-flex-16v-aut-2017-989065610,64950,HYUNDAI HB20S C.STYLE/C.PLUS1.6 FLEX 16V AUT. 4P,2017,49000,1.6,65719,0.9882986655305163,-0.06476308721711577
646,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-lx-1-5-flexone-16v-5p-aut-2017-flex-995157202,76900,HONDA FIT LX 1.5 FLEXONE 16V 5P AUT.,2017,73122,1.5,76929,0.9996230290267649,-0.06463340098858383
3,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/stepway-1020207373,37000,RENAULT SANDERO STEPWAY HI-FLEX 1.6 16V 5P AUT.,2012,97000,1.6,38502,0.960989039530414,-0.06420383942565155
205,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-plus-1-0-turbo-ltz-at-sedan-2020-956472005,82900,GM - CHEVROLET ONIX SEDAN PLUS LTZ 1.0 12V TB FLEX AUT.,2020,81000,1.0,85696,0.9673730395817774,-0.06417719928082621
294,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vw-golf-1-4-highline-tsi-1020106830,83990,VW - VOLKSWAGEN GOLF HIGHLINE 1.4 TSI 140CV AUT.,2015,124000,1.4,83601,1.0046530543893015,-0.06416588669390344
808,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/zafira-2002-completa-estado-de-nova-1019908248,20000,GM - CHEVROLET ZAFIRA 2.0/ CD 2.0 16V  MPFI 5P,2002,63000,2.0 - 2.9,20536,0.9738994935722634,-0.0637816059847458
150,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-virtus-cl-ad-2020-1018082462,91900,VW - VOLKSWAGEN VIRTUS COMFORT. 200 TSI 1.0 FLEX 12V AUT,2020,58931,1.0,94235,0.9752215206664191,-0.0634917305374384
762,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-premium-1-6-flex-16v-mec-2013-flex-1001369230,44800,HYUNDAI HB20 PREMIUM 1.6 FLEX 16V MEC.,2013,70000,1.6,46303,0.9675399002224477,-0.06331938113938518
815,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/duster-oroch-dynamique-2-0-aut-939175660,76500,RENAULT DUSTER OROCH DYNA. 2.0 HI-FLEX 16V AUT.,2017,88000,2.0 - 2.9,79458,0.962772785622593,-0.06331191212949683
530,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/gol-g6-2014-1020030321,32900,VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,2014,102800,1.0,36783,0.8944349291792404,-0.06308473401836656
444,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-1-4mt-lt-2014-1018101880,42990,GM - CHEVROLET ONIX HATCH LT 1.4 8V FLEXPOWER 5P MEC.,2014,88000,1.4,43875,0.9798290598290599,-0.06292384305135668
421,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/a-baixo-da-fipe-tracker-nova-pra-vender-logo-1020067110,134800,GM - CHEVROLET TRACKER PREMIER 1.2 TURBO 12V FLEX AUT,2021,29000,1.2,139415,0.9668973926765413,-0.06278161198189192
57,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/500-2013-cult-1-4-cambio-manual-1013387838,46900,FIAT 500 CULT 1.4 FLEX 8V EVO MEC.,2014,66920,1.4,46762,1.002951114152517,-0.062246958821560394
740,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ka-class-1-0-999420409,25900,FORD KA 1.0 8V/1.0 8V ST FLEX 3P,2013,110000,1.0,25126,1.0308047440897874,-0.062009806745219054
755,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-focus-sedan-se-plus-top-2015-impecavel-65-000km-raridade-financio-1019276334,53900,FORD FOCUS SEDAN 2.0 16V/2.0 16V FLEX 4P AUT.,2015,65000,2.0 - 2.9,55566,0.9700176366843033,-0.060615506853819334
385,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/voyage-city-2014-completo-1018711530,37800,VW - VOLKSWAGEN VOYAGE 1.0/1.0 CITY MI TOTAL FLEX 8V 4P,2014,112000,1.0,39284,0.962223806129722,-0.06040924305948059
213,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/renault-stepway-zen-flex-1-6-16v-mec-2020-1004014183,57990,RENAULT STEPWAY ZEN FLEX 1.6 16V MEC.,2020,58000,1.6,65906,0.8798895396473766,-0.06023663820326619
276,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/suzuki-jimny-wide-jimny-4all-4sport-1-3-16v-1002415147,89900,SUZUKI JIMNY WIDE/ JIMNY/4ALL 1.3 16V,2019,49000,1.3,87911,1.022625154986293,-0.059861800259622955
156,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-2019-2020-1-8-16v-evo-flex-freedom-at6-968703946,103990,FIAT TORO FREEDOM 1.8 16V FLEX AUT.,2020,61803,1.8,111195,0.9352039210396151,-0.059679098434892164
404,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/saveiro-ambulancia-furgao-2010-1-6-gas-natural-geracao-3-1020070274,35500,VW - VOLKSWAGEN SAVEIRO 1.6 MI/ 1.6 MI TOTAL FLEX 8V,2010,106000,1.6,35562,0.998256565997413,-0.05959354777477244
154,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/courier-1020177804,26000,FORD COURIER XL/XL-RS 1.6/ XL 1.6 FLEX,2008,315555,1.6,27152,0.9575721862109605,-0.05873043170173098
61,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-asx-4x2-2019-1001304477,99500,MITSUBISHI ASX 2.0 16V 4X2 FLEX AUT.,2019,44341,2.0 - 2.9,103887,0.9577714247210912,-0.05868287849783449
641,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/renault-duster-oroch-dynamique-2019-top-40-000km-automatica-raridade-financio-1019290773,85900,RENAULT DUSTER OROCH DYNA. 2.0 HI-FLEX 16V AUT.,2019,40000,2.0 - 2.9,88381,0.9719283556420497,-0.058635347677130856
553,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/idea-adventure-segundo-dono-revisada-1020008729,38900,FIAT IDEA ADVENT./ ADV.LOCKER 1.8 MPI FLEX 5P,2013,110000,1.8,39926,0.9743024595501678,-0.05772316050463788
386,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/sandero-1-0-completo-todo-origina-ipva-pago-1018712005,32900,RENAULT SANDERO EXPRESSION HI-FLEX 1.0 16V 5P,2014,110000,1.0,33624,0.9784677611230074,-0.05703088316724869
765,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ranger-limited-2017-1018012761,174900,FORD RANGER LIMITED 3.2 20V 4X4 CD AUT. DIES.,2017,103000,3.0 - 3.9,180495,0.9690019114102884,-0.05696789163618954
705,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/citroen-c4-picasso-2-0-la-luna-aut-2013-971937114,36990,CITROEN C4 PICASSO/PIC. LA LUNA 2.0 16V  AUT.,2013,111705,2.0 - 2.9,42633,0.8676377454084864,-0.05595865838964886
